tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,favorite_count,retweet_count,followers_count,jpg_url,dog_stage,prediction,confidence_level
726887082820554753,2016-05-01 21:32:40,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,10.0,10.0,Blitz,,,,,3650,1422,9004969,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,None,soft-coated_wheaten_terrier,0.5159189999999999
726935089318363137,2016-05-02 00:43:25,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1",12.0,10.0,Sprout,,,,,6546,2300,9004969,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,None,toy_poodle,0.083749
727175381690781696,2016-05-02 16:38:15,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1",10.0,10.0,Karll,,,,,3715,1302,9004969,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,None,flat-coated_retriever,0.656463
727286334147182592,2016-05-02 23:59:09,Twitter for iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,https://twitter.com/dog_rates/status/727286334147182592/photo/1,9.0,10.0,None,,,,,2916,773,9004969,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,None,Chihuahua,0.0705542
727685679342333952,2016-05-04 02:26:00,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12.0,10.0,Cilantro,,,,,2830,603,9004969,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,None,Border_collie,0.462408
720415127506415616,2016-04-14 00:55:25,Twitter for iPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1",10.0,10.0,None,,,,,3943,1414,9004969,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,None,Rottweiler,0.990312
720389942216527872,2016-04-13 23:15:21,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11.0,10.0,Ralphé,,,,,6053,2347,9004969,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,None,Pembroke,0.873977
720059472081784833,2016-04-13 01:22:10,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,https://twitter.com/dog_rates/status/720059472081784833/photo/1,9.0,10.0,Charleson,,,,,3674,1054,9004969,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,None,Mexican_hairless,0.451852
720043174954147842,2016-04-13 00:17:25,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,https://twitter.com/dog_rates/status/720043174954147842/photo/1,11.0,10.0,Neptune,,,,,4705,1891,9004969,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,None,Samoyed,0.954517
715928423106027520,2016-04-01 15:46:52,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://twitter.com/dog_rates/status/715928423106027520/photo/1,11.0,10.0,Bubbles,,,,,3035,831,9004969,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,None,pug,0.976685
716285507865542656,2016-04-02 15:25:47,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,"https://twitter.com/dog_rates/status/716285507865542656/photo/1,https://twitter.com/dog_rates/status/716285507865542656/photo/1",12.0,10.0,Stephanus,,,,,2648,992,9004969,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,None,Yorkshire_terrier,0.43042
716439118184652801,2016-04-03 01:36:11,Twitter for iPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,https://twitter.com/dog_rates/status/716439118184652801/photo/1,50.0,10.0,Bluebert,,,,,2273,199,9004969,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,None,Siberian_husky,0.396495
716791146589110272,2016-04-04 00:55:01,Twitter for iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,https://twitter.com/dog_rates/status/716791146589110272/photo/1,11.0,10.0,Jennifur,,,,,7853,1492,9004969,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,None,Pomeranian,0.468751
716802964044845056,2016-04-04 01:41:58,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,"https://twitter.com/dog_rates/status/716802964044845056/photo/1,https://twitter.com/dog_rates/status/716802964044845056/photo/1",10.0,10.0,Link,,,,,4086,1097,9004969,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,None,malinois,0.619577
717047459982213120,2016-04-04 17:53:31,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://twitter.com/dog_rates/status/717047459982213120/photo/1,12.0,10.0,Flávio,,,,,5969,1808,9004969,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,None,golden_retriever,0.983548
717421804990701568,2016-04-05 18:41:02,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,"https://twitter.com/dog_rates/status/717421804990701568/photo/1,https://twitter.com/dog_rates/status/717421804990701568/photo/1",9.0,10.0,Ebby,,,,,2993,785,9004969,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,None,miniature_pinscher,0.286479
717537687239008257,2016-04-06 02:21:30,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,https://twitter.com/dog_rates/status/717537687239008257/photo/1,11.0,10.0,None,,,,,5502,1739,9004969,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,None,golden_retriever,0.779356
717841801130979328,2016-04-06 22:29:56,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,https://twitter.com/dog_rates/status/717841801130979328/photo/1,11.0,10.0,Barclay,,,,,2337,563,9004969,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,None,Brittany_spaniel,0.922876
718234618122661888,2016-04-08 00:30:51,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://twitter.com/dog_rates/status/718234618122661888/photo/1,11.0,10.0,Suki,,,,,3682,935,9004969,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,None,malamute,0.370152
728046963732717569,2016-05-05 02:21:37,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11.0,10.0,Raymond,,,,,4080,1133,9004969,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,None,Newfoundland,0.255971
718246886998687744,2016-04-08 01:19:36,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,https://twitter.com/dog_rates/status/718246886998687744/photo/1,3.0,10.0,Alexanderson,,,,,1819,460,9004969,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,None,Chihuahua,0.354488
718460005985447936,2016-04-08 15:26:28,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,https://twitter.com/dog_rates/status/718460005985447936/photo/1,9.0,10.0,Bowie,,,,,2568,494,9004969,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,None,Boston_bull,0.252781
718540630683709445,2016-04-08 20:46:50,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1",10.0,10.0,None,,,,,2315,956,9004969,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,None,Maltese_dog,0.632289
718613305783398402,2016-04-09 01:35:37,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,https://twitter.com/dog_rates/status/718613305783398402/photo/1,11.0,10.0,Carper,,,,,2325,452,9004969,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,None,Labrador_retriever,0.58458
718631497683582976,2016-04-09 02:47:55,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10.0,10.0,None,,,,,17932,7534,9004969,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,None,Pomeranian,0.993718
718939241951195136,2016-04-09 23:10:47,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,https://twitter.com/dog_rates/status/718939241951195136/photo/1,12.0,10.0,Nonetis,,,,,4988,1643,9004969,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,None,Pembroke,0.7663270000000001
718971898235854848,2016-04-10 01:20:33,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://twitter.com/dog_rates/status/718971898235854848/photo/1,10.0,10.0,Sadie,,,,,3299,1019,9004969,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,None,golden_retriever,0.14039400000000002
719332531645071360,2016-04-11 01:13:34,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11.0,10.0,Pippa,,,,,3275,896,9004969,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,None,Dandie_Dinmont,0.224415
719339463458033665,2016-04-11 01:41:07,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10.0,10.0,Lucy,,,,,4242,1158,9004969,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,None,golden_retriever,0.765778
719367763014393856,2016-04-11 03:33:34,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,https://twitter.com/dog_rates/status/719367763014393856/photo/1,11.0,10.0,Sid,,,,,2669,708,9004969,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,None,soft-coated_wheaten_terrier,0.050971
719551379208073216,2016-04-11 15:43:12,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10.0,10.0,Harnold,,,,,4804,1787,9004969,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,None,malamute,0.873233
718454725339934721,2016-04-08 15:05:29,Twitter for iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",https://twitter.com/dog_rates/status/718454725339934721/photo/1,13.0,10.0,None,,,,,4620,1422,9004969,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,None,,0.0
728387165835677696,2016-05-06 00:53:27,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",https://twitter.com/dog_rates/status/728387165835677696/photo/1,12.0,10.0,Enchilada,,,,,3538,907,9004969,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,None,collie,0.266414
728409960103686147,2016-05-06 02:24:02,Twitter for iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,https://twitter.com/dog_rates/status/728409960103686147/photo/1,10.0,10.0,Wallace,,,,,4661,1885,9004969,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,None,Saint_Bernard,0.0942456
728653952833728512,2016-05-06 18:33:34,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",8.0,10.0,Coleman,,,,,3150,980,9004969,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,None,,0.0
735991953473572864,2016-05-27 00:32:10,Twitter for iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",11.0,10.0,Maxaroni,,,,,3411,1076,9004969,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,None,cocker_spaniel,0.961643
736010884653420544,2016-05-27 01:47:23,Twitter for iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",10.0,10.0,None,,,,,7512,2795,9004969,https://pbs.twimg.com/media/CjbV-lEWgAAr6WY.jpg,None,golden_retriever,0.553901
736225175608430592,2016-05-27 15:58:54,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10.0,10.0,Noneery,,,,,7729,2638,9004969,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,None,Labrador_retriever,0.399217
736736130620620800,2016-05-29 01:49:16,Twitter for iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13.0,10.0,Chadrick,,,,,4038,1620,9004969,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,None,schipperke,0.545502
737310737551491075,2016-05-30 15:52:33,Twitter for iPhone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,https://twitter.com/dog_rates/status/737310737551491075/video/1,13.0,10.0,None,,,,,13977,6997,9004969,https://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg,None,,0.0
737322739594330112,2016-05-30 16:40:14,Twitter for iPhone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,https://twitter.com/dog_rates/status/737322739594330112/photo/1,9.0,10.0,Lily,,,,,3433,766,9004969,https://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg,None,,0.0
737678689543020544,2016-05-31 16:14:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11.0,10.0,None,,,,,4792,1245,9004969,https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,None,Pembroke,0.935307
737800304142471168,2016-06-01 00:17:54,Twitter for iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10.0,10.0,Bella,,,,,9548,3279,9004969,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,None,malamute,0.374682
737826014890496000,2016-06-01 02:00:04,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10.0,10.0,Remy,,,,,5024,1665,9004969,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,None,vizsla,0.990391
738156290900254721,2016-06-01 23:52:28,Twitter for iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10.0,10.0,Storkson,,,,,2384,610,9004969,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,None,pug,0.751758
735635087207878657,2016-05-26 00:54:06,Twitter for iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",11.0,10.0,Dakota,,,,,5869,2219,9004969,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,None,pug,0.8918709999999999
738166403467907072,2016-06-02 00:32:39,Twitter for iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12.0,10.0,Axel,,,,,8342,3144,9004969,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,None,keeshond,0.8788860000000001
738402415918125056,2016-06-02 16:10:29,Twitter for iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",https://twitter.com/dog_rates/status/738402415918125056/photo/1,10.0,10.0,None,,,,,3107,776,9004969,https://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg,None,cocker_spaniel,0.346695
738883359779196928,2016-06-04 00:01:35,Twitter for iPhone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10.0,10.0,None,,,,,3142,744,9004969,https://pbs.twimg.com/media/CkEKe3QWYAAwoDy.jpg,None,Labrador_retriever,0.691137
738885046782832640,2016-06-04 00:08:17,Twitter for iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11.0,10.0,Charles,,,,,3594,1082,9004969,https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,None,American_Staffordshire_terrier,0.0155351
739485634323156992,2016-06-05 15:54:48,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6.0,10.0,Kyle,,,,,6808,2746,9004969,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,None,Walker_hound,0.640256
739544079319588864,2016-06-05 19:47:03,Twitter for iPhone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10.0,10.0,None,,,,,37609,20025,9004969,https://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg,None,Labrador_retriever,0.967397
739844404073074688,2016-06-06 15:40:26,Twitter for iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12.0,10.0,Simba,,,,,3632,811,9004969,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,None,toy_poodle,0.342397
739932936087216128,2016-06-06 21:32:13,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10.0,10.0,Rorie,,,,,3877,1018,9004969,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,None,redbone,0.243904
739979191639244800,2016-06-07 00:36:02,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12.0,10.0,Nollie,,,,,19067,5579,9004969,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,None,Irish_water_spaniel,0.2858
740214038584557568,2016-06-07 16:09:13,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10.0,10.0,Noneetting,,,,,6384,1852,9004969,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,None,Chesapeake_Bay_retriever,0.586414
740359016048689152,2016-06-08 01:45:19,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9.0,10.0,Chase,,,,,3133,814,9004969,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,None,golden_retriever,0.8636870000000001
738184450748633089,2016-06-02 01:44:22,Twitter for iPhone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",https://twitter.com/dog_rates/status/738184450748633089/photo/1,9.0,10.0,None,,,,,4112,1151,9004969,https://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg,None,Bedlington_terrier,0.289471
740373189193256964,2016-06-08 02:41:38,Twitter for iPhone,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ","https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",9.0,10.0,None,,,,,33508,12594,9004969,https://pbs.twimg.com/media/CkZVdJ6WYAAXZ5A.jpg,None,golden_retriever,0.8076439999999999
735274964362878976,2016-05-25 01:03:06,Twitter for iPhone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",11.0,10.0,None,,,,,12432,4725,9004969,https://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg,None,,0.0
734787690684657664,2016-05-23 16:46:51,Twitter for iPhone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",13.0,10.0,None,,,,,11946,5959,9004969,https://pbs.twimg.com/media/CjJ9gQ1WgAAXQtJ.jpg,None,golden_retriever,0.883991
728751179681943552,2016-05-07 00:59:55,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,https://twitter.com/dog_rates/status/728751179681943552/photo/1,10.0,10.0,Flurpson,,,,,2628,640,9004969,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,None,Saint_Bernard,0.48205
728760639972315136,2016-05-07 01:37:30,Twitter for iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq","https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",13.0,10.0,None,,,,,4434,1604,9004969,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,None,Pembroke,0.939134
728986383096946689,2016-05-07 16:34:32,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B","https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",11.0,10.0,Puff,,,,,2991,768,9004969,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,None,Maltese_dog,0.95207
729113531270991872,2016-05-08 00:59:46,Twitter for iPhone,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u","https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1",10.0,10.0,None,,,,,1791,301,9004969,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,None,,0.0
729463711119904772,2016-05-09 00:11:16,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,https://twitter.com/dog_rates/status/729463711119904772/photo/1,13.0,10.0,Pupcasso,,,,,5499,2174,9004969,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,None,German_shepherd,0.829307
729823566028484608,2016-05-10 00:01:12,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13.0,10.0,Stefan,,,,,3779,1172,9004969,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,None,kelpie,0.218408
729838605770891264,2016-05-10 01:00:58,Twitter for iPhone,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",https://twitter.com/dog_rates/status/729838605770891264/video/1,12.0,10.0,None,,,,,1649,356,9004969,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,None,,0.0
729854734790754305,2016-05-10 02:05:03,Twitter for iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,https://twitter.com/dog_rates/status/729854734790754305/photo/1,11.0,10.0,Nonellie,,,,,3843,1053,9004969,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,None,,0.0
